slope_ET,slope_Q,slope_Sed,model
0.391320164,0.302770299,0.004473642,CNRM_CM5_RCP85
0.116453131,0.329060515,0.006408413,CNRM_CM5_RCP85
0.52870573,0.329511007,0.006068465,CNRM_CM5_RCP85
0.443026794,0.364136561,0.04480994,CNRM_CM5_RCP85
0.531406597,0.585553863,0.253053992,CNRM_CM5_RCP85
0.239593286,0.58658793,0.083515133,CNRM_CM5_RCP85
0.632837243,0.555635583,0.136397742,CNRM_CM5_RCP85
0.308140021,0.536465877,0.097956608,CNRM_CM5_RCP85
0.479254578,0.5292741,0.122292341,CNRM_CM5_RCP85
0.54764214,0.483372881,0.19621065,CNRM_CM5_RCP85
0.640947389,0.52648821,0.238324089,CNRM_CM5_RCP85
0.678804634,0.276182877,0.03966577,CNRM_CM5_RCP85
0.785605825,0.407029931,0.122619102,CNRM_CM5_RCP85
1.107116436,0.192195461,0.00502543,CNRM_CM5_RCP85
0.301467744,0.278552231,0.003548206,CNRM_CM5_RCP85
0.270584677,0.405430093,0.005165228,CNRM_CM5_RCP85
0.088494136,0.761842274,0.026256015,CNRM_CM5_RCP85
0.465288903,0.324884504,0.00448575,CNRM_CM5_RCP85
0.172986175,0.55921738,0.062071881,CNRM_CM5_RCP85
0.649039384,0.245270377,0.010701146,CNRM_CM5_RCP85
0.826921595,0.336743197,0.00331203,CNRM_CM5_RCP85
0.173121925,0.499668895,0.011994331,CNRM_CM5_RCP85
0.557360079,0.370927063,0.004006284,CNRM_CM5_RCP85
0.531751481,0.363967794,0.003593823,CNRM_CM5_RCP85
0.336435057,0.180925755,0.004430825,CNRM_CM5_RCP85
0.271277035,0.387161555,0.005104025,CNRM_CM5_RCP85
0.524962791,0.329122859,0.001321154,CNRM_CM5_RCP85
0.413775911,0.681000246,0.28820739,CNRM_CM5_RCP85
0.219418392,0.360908771,0.015855713,CNRM_CM5_RCP85
0.025840647,0.4179098,0.004568314,CNRM_CM5_RCP85
0.305518102,0.346293672,0.002487819,CNRM_CM5_RCP85
0.021598888,0.356648837,0.051635381,CNRM_CM5_RCP85
0.320530708,0.408370405,0.010133302,CNRM_CM5_RCP85
-0.073549016,0.723388025,0.079760527,CNRM_CM5_RCP85
0.415396266,0.538126403,0.224599072,CNRM_CM5_RCP85
0.46727055,0.332010242,0.013654338,CNRM_CM5_RCP85
0.185706334,0.826973189,0.155210739,CNRM_CM5_RCP85
0.161465228,0.336782223,0.002137019,CNRM_CM5_RCP85
0.331704651,0.315847149,0.022537914,CNRM_CM5_RCP85
0.354707541,0.292269331,0.003470332,CNRM_CM5_RCP85
0.658201235,0.277007379,0.024745354,CNRM_CM5_RCP85
0.164123485,0.389573591,0.031075397,CNRM_CM5_RCP85
0.171885415,0.307977935,0.032089468,CNRM_CM5_RCP85
0.459355054,0.261466134,0.006933542,CNRM_CM5_RCP85
0.326514412,0.165970427,0.002607049,CNRM_CM5_RCP85
0.193044482,0.27618868,0.012056373,CNRM_CM5_RCP85
0.04805047,0.305518666,0.024218068,CNRM_CM5_RCP85
0.151292788,0.351982955,0.04855374,CNRM_CM5_RCP85
-0.027656161,0.240232435,0.018346909,CNRM_CM5_RCP85
0.075158648,0.227035739,0.01581719,CNRM_CM5_RCP85
0.314518437,0.107805674,0.014875732,CNRM_CM5_RCP85
0.163327499,0.173039513,0.002955736,CNRM_CM5_RCP85
0.852841777,0.124878505,0.003627913,CNRM_CM5_RCP85
-0.070188288,0.290514546,0.035417783,CNRM_CM5_RCP85
0.271136007,0.249772043,0.030270131,CNRM_CM5_RCP85
0.159162729,0.21283797,0.002051476,CNRM_CM5_RCP85
0.558420986,0.134127421,0.002248424,CNRM_CM5_RCP85
0.082629679,0.161204293,0.001659196,CNRM_CM5_RCP85
0.397782312,0.203578718,0.029837673,CNRM_CM5_RCP85
0.430819628,0.249109565,0.025015854,CNRM_CM5_RCP85
0.332112623,0.120129064,0.000675576,CNRM_CM5_RCP85
0.446670572,0.168651884,0.005734107,CNRM_CM5_RCP85
0.186913903,0.203976571,0.017686169,CNRM_CM5_RCP85
0.315019186,0.24771823,0.011304567,CNRM_CM5_RCP85
0.5925491,0.166034526,0.004641419,CNRM_CM5_RCP85
0.246243823,0.257372909,0.009569728,CNRM_CM5_RCP85
-0.399951677,0.559929154,0.3424643,CNRM_CM5_RCP85
0.191368448,0.180735605,0.00270213,CNRM_CM5_RCP85
0.253234375,0.245099989,0.010827449,CNRM_CM5_RCP85
0.55748518,0.277682983,0.010795936,CNRM_CM5_RCP85
0.693297059,0.539363087,0.350171361,CNRM_CM5_RCP85
0.068277046,0.437940659,0.225289926,CNRM_CM5_RCP85
0.419428242,0.240360633,0.015242123,CNRM_CM5_RCP85
0.267388635,0.428403036,0.072114244,CNRM_CM5_RCP85
0.157295125,0.540183553,0.049845472,CNRM_CM5_RCP85
0.760285588,0.252709817,0.037012276,CNRM_CM5_RCP85
0.095993672,0.533210281,0.160760208,CNRM_CM5_RCP85
0.42529754,0.267873871,0.024799262,CNRM_CM5_RCP85
0.743162964,0.382768862,0.031677465,CNRM_CM5_RCP85
0.276816983,0.311716581,0.008560873,CNRM_CM5_RCP85
0.266713517,0.345230814,0.009927421,CNRM_CM5_RCP85
0.604962986,0.255577432,0.008555976,CNRM_CM5_RCP85
0.348178746,0.242129523,0.006081977,CNRM_CM5_RCP85
0.187129059,0.158120131,0.00182391,CNRM_CM5_RCP85
0.422091721,0.242959582,0.005638093,CNRM_CM5_RCP85
-0.017953097,0.258229925,0.003640916,CNRM_CM5_RCP85
-0.003511689,0.408129042,0.000962215,CNRM_CM5_RCP85
0.749708844,0.160526336,0.003911874,CNRM_CM5_RCP85
0.20122604,0.180961002,0.005317984,CNRM_CM5_RCP85
0.28930232,0.168217218,0.00297642,CNRM_CM5_RCP85
0.339973138,0.311048904,0.022115793,CNRM_CM5_RCP85
-0.098217403,0.359566564,0.051833386,CNRM_CM5_RCP85
0.079859587,0.306630003,0.019363266,CNRM_CM5_RCP85
0.24683722,0.317894203,0.029221053,CNRM_CM5_RCP85
0.558153242,0.336852314,0.001862858,CNRM_CM5_RCP85
0.543266452,0.395260079,0.029386566,CNRM_CM5_RCP85
0.581269885,0.396739859,0.083708419,CNRM_CM5_RCP85
0.26564389,0.309613618,0.016782882,CNRM_CM5_RCP85
0.551197059,0.333176532,0.011813238,CNRM_CM5_RCP85
1.057487193,0.264129288,0.009951716,CNRM_CM5_RCP85
0.387896076,0.418672658,0.004962494,CNRM_CM5_RCP85
0.463117632,0.419391972,0.051155663,CNRM_CM5_RCP85
0.565610325,0.318018498,0.02566596,CNRM_CM5_RCP85
0.487213523,0.238799927,0.001503421,CNRM_CM5_RCP85
0.113093728,0.483236572,0.088288283,CNRM_CM5_RCP85
0.274643767,0.366084051,0.131076235,CNRM_CM5_RCP85
0.565823463,0.242988333,0.001092207,CNRM_CM5_RCP85
0.814392593,0.289691011,0.010394449,CNRM_CM5_RCP85
0.679241469,0.292151716,0.001443633,CNRM_CM5_RCP85
0.400462858,0.434663333,0.096166262,CNRM_CM5_RCP85
0.411085588,0.312120992,0.002182323,CNRM_CM5_RCP85
0.672399318,0.238619924,0.005119969,CNRM_CM5_RCP85
0.504269946,0.356286924,0.036353069,CNRM_CM5_RCP85
0.726360946,0.260717246,0.003682458,CNRM_CM5_RCP85
0.297006088,0.297885325,0.005146131,CNRM_CM5_RCP85
0.412590256,0.162506004,0.000317615,CNRM_CM5_RCP85
0.604188176,0.596749402,0.084205406,CNRM_CM5_RCP85
0.83954773,0.34359995,0.033605093,CNRM_CM5_RCP85
-0.031071869,0.383589065,0.012293347,CNRM_CM5_RCP85
0.607940591,0.229639384,0.005686074,CNRM_CM5_RCP85
0.414015826,0.298620774,0.009867839,CNRM_CM5_RCP85
0.129092772,0.328473183,0.007107586,CNRM_CM5_RCP85
0.383074558,0.276789004,0.000321774,CNRM_CM5_RCP85
0.469050531,0.258119153,0.007277611,CNRM_CM5_RCP85
1.590614613,0.264219672,0.013977577,CNRM_CM5_RCP85
0.225514138,0.745842129,0.008753611,CNRM_CM5_RCP85
0.112522568,0.748144292,0.187088998,CNRM_CM5_RCP85
0.115448457,0.307190502,0.012938171,CNRM_CM5_RCP85
0.131228997,0.517578002,0.057410694,CNRM_CM5_RCP85
0.365063875,0.5081205,0.200823535,CNRM_CM5_RCP85
0.402530752,0.224747658,0.009488339,CNRM_CM5_RCP85
-0.034544018,0.083772579,-1.29E-07,CNRM_CM5_RCP85
0.438344985,0.311735499,0.006897222,CNRM_CM5_RCP85
0.625668482,0.345508017,0.00420829,CNRM_CM5_RCP85
0.846311483,0.222706015,0.008827482,CNRM_CM5_RCP85
0.305808067,0.334410465,0.003901957,CNRM_CM5_RCP85
0.306285856,0.328700134,0.001839088,CNRM_CM5_RCP85
0.357455853,0.255345036,0.00159167,CNRM_CM5_RCP85
0.267473681,0.302091514,0.007071171,CNRM_CM5_RCP85
0.280418102,0.56915587,0.135932061,CNRM_CM5_RCP85
0.814996998,0.285333564,0.00567424,CNRM_CM5_RCP85
0.67082202,0.564159582,0.021306082,CNRM_CM5_RCP85
0.295891838,0.241921534,0.005301196,CNRM_CM5_RCP85
0.021338551,0.481343895,0.089530177,CNRM_CM5_RCP85
0.297705462,0.319061695,0.007268247,CNRM_CM5_RCP85
0.342575089,0.53388594,0.007155182,CNRM_CM5_RCP85
0.562145114,0.56054271,0.044935063,CNRM_CM5_RCP85
0.466379987,0.365497691,0.027442638,CNRM_CM5_RCP85
0.532718722,0.389874793,0.01327817,CNRM_CM5_RCP85
0.484752627,0.24700805,0.005174933,CNRM_CM5_RCP85
0.761477907,0.369791575,0.030277449,CNRM_CM5_RCP85
0.681932966,0.199574698,0.002083313,CNRM_CM5_RCP85
-0.103583413,1.073887724,0.313325984,CNRM_CM5_RCP85
0.26418423,0.408312388,0.017180372,CNRM_CM5_RCP85
1.0339197,0.334547775,0.051925827,CNRM_CM5_RCP85
0.095850548,0.347139205,0.006748278,CNRM_CM5_RCP85
0.494660873,0.312959375,0.00409465,CNRM_CM5_RCP85
0.351033313,0.338717112,0.009466178,CNRM_CM5_RCP85
0.296780467,0.246767084,0.019192067,CNRM_CM5_RCP85
0.690522345,0.247862489,0.001582799,CNRM_CM5_RCP85
0.123458363,0.520108531,0.074237712,CNRM_CM5_RCP85
0.716332508,0.506378729,0.039906462,CNRM_CM5_RCP85
0.314761147,0.061834587,5.93E-05,CNRM_CM5_RCP85
0.387778136,0.322794902,0.021385219,CNRM_CM5_RCP85
0.114614362,0.31305199,0.023955987,CNRM_CM5_RCP85
0.142902465,0.250353013,0.004204567,CNRM_CM5_RCP85
0.271198099,0.261583782,0.001350531,CNRM_CM5_RCP85
0.312676845,0.253909336,0.027201118,CNRM_CM5_RCP85
-0.000170818,0.277258184,0.006368448,CNRM_CM5_RCP85
0.153898418,0.857138093,0.531308738,CNRM_CM5_RCP85
-0.577914753,0.487956977,0.231211455,CNRM_CM5_RCP85
0.093635253,0.267679545,0.0067956,CNRM_CM5_RCP85
0.069479187,0.330061136,0.016250615,CNRM_CM5_RCP85
0.735004528,0.185674821,0.002398155,CNRM_CM5_RCP85
0.476292766,0.368913663,0.02211728,CNRM_CM5_RCP85
0.777879019,0.235989781,0.003766598,CNRM_CM5_RCP85
0.285611684,0.265625218,0.002514037,CNRM_CM5_RCP85
-0.252000671,0.732013931,0.020035991,CNRM_CM5_RCP85
0.338751202,0.306915882,0.018873424,CNRM_CM5_RCP85
0.364366268,0.305254578,0.001543929,CNRM_CM5_RCP85
0.496712852,0.351708095,0.005254763,CNRM_CM5_RCP85
0.310974005,0.381703734,0.023664043,CNRM_CM5_RCP85
0.251963165,0.31996184,0.003751917,CNRM_CM5_RCP85
0.504944063,0.336111874,0.005816307,CNRM_CM5_RCP85
0.359946232,0.385597529,0.007929137,CNRM_CM5_RCP85
0.32252429,0.528335415,0.051940301,CNRM_CM5_RCP85
-0.051588266,0.844552113,0.38107552,CNRM_CM5_RCP85
0.367841285,0.286336292,0.005899877,CNRM_CM5_RCP85
0.010513585,0.259035454,0.001108084,CNRM_CM5_RCP85
0.163756049,0.518049771,0.080177314,CNRM_CM5_RCP85
0.088491089,0.243575894,0.007512237,CNRM_CM5_RCP85
0.46786586,0.209650078,0.016093493,CNRM_CM5_RCP85
0.371987668,0.207353321,0.0020509,CNRM_CM5_RCP85
0.224648502,0.642141447,0.067781994,CNRM_CM5_RCP85
0.21119602,0.237027432,0.003337981,CNRM_CM5_RCP85
0.079273614,0.734054338,0.272078544,CNRM_CM5_RCP85
0.199336555,0.277303516,0.008091055,CNRM_CM5_RCP85
0.27290085,0.373113322,0.03833674,CNRM_CM5_RCP85
0.25093172,0.32607453,0.004557815,CNRM_CM5_RCP85
0.35640166,0.265002717,0.008941721,CNRM_CM5_RCP85
0.225473597,0.830678801,0.152718006,CNRM_CM5_RCP85
0.088133017,0.264467442,0.002784073,CNRM_CM5_RCP85
-0.050880031,0.834394667,0.124192436,CNRM_CM5_RCP85
1.024498608,0.117094186,0.001053712,CNRM_CM5_RCP85
0.208356647,0.140315496,0.004202622,CNRM_CM5_RCP85
0.166817917,0.222123066,0.012917979,CNRM_CM5_RCP85
0.290538417,0.210978254,0.014050453,CNRM_CM5_RCP85
-0.03172926,0.296082581,0.083252141,CNRM_CM5_RCP85
0.329817923,0.402524458,0.154091547,CNRM_CM5_RCP85
1.029962075,0.17931591,0.022515312,CNRM_CM5_RCP85
0.073566251,0.192063702,0.012867906,CNRM_CM5_RCP85
0.314113601,0.2102571,0.027000537,CNRM_CM5_RCP85
0.689480048,0.086187254,0.004892341,CNRM_CM5_RCP85
0.137046724,0.154598161,0.000782407,CNRM_CM5_RCP85
0.521773166,0.146035711,0.013034425,CNRM_CM5_RCP85
0.228018879,0.208337472,0.028604221,CNRM_CM5_RCP85
0.13965014,0.21665043,0.017127745,CNRM_CM5_RCP85
0.133615916,0.151138294,0.009638808,CNRM_CM5_RCP85
0.199150643,0.179844275,0.002506613,CNRM_CM5_RCP85
0.072023485,0.206882189,0.047183838,CNRM_CM5_RCP85
0.260583788,0.126442308,0.018782877,CNRM_CM5_RCP85
0.424438674,0.271708972,0.007961114,CNRM_CM5_RCP85
0.340277504,0.218989451,0.003580467,CNRM_CM5_RCP85
0.593951247,0.24302855,0.009555451,CNRM_CM5_RCP85
0.329803857,0.303497032,0.003426241,CNRM_CM5_RCP85
0.589212584,0.443978337,0.270671322,CNRM_CM5_RCP85
0.147990664,0.271946053,0.01701932,CNRM_CM5_RCP85
0.046474653,0.32694304,0.037665055,CNRM_CM5_RCP85
0.42386359,0.189658542,0.002142112,CNRM_CM5_RCP85
0.205132636,0.367903583,0.060240329,CNRM_CM5_RCP85
0.083661868,0.456699754,0.031044913,CNRM_CM5_RCP85
0.749110543,0.21273177,0.003976409,CNRM_CM5_RCP85
0.305843247,0.248052616,0.010503136,CNRM_CM5_RCP85
0.536051409,0.165621607,0.002760057,CNRM_CM5_RCP85
0.558408665,0.15587377,0.003719913,CNRM_CM5_RCP85
-0.12881577,0.256510868,0.009281345,CNRM_CM5_RCP85
0.475183894,0.163442392,0.007278572,CNRM_CM5_RCP85
0.447757167,0.215184218,0.005440027,CNRM_CM5_RCP85
0.191071964,0.19008253,0.006581792,CNRM_CM5_RCP85
0.344962131,0.237532273,0.010233011,CNRM_CM5_RCP85
1.40567064,0.023580585,0.000253326,CNRM_CM5_RCP85
0.23207699,0.207510985,0.003069242,CNRM_CM5_RCP85
0.638299693,0.157522205,0.003256485,CNRM_CM5_RCP85
0.199168241,0.212446892,0.007291134,CNRM_CM5_RCP85
1.069003438,0.041170785,0.003039781,CNRM_CM5_RCP85
0.675294248,0.214783637,0.002598161,CNRM_CM5_RCP85
0.398891184,0.484628617,0.296793342,CNRM_CM5_RCP85
0.534599072,0.298034845,0.003339937,CNRM_CM5_RCP85
0.499185605,0.282039004,0.028838143,CNRM_CM5_RCP85
0.356832849,0.281064406,0.02505767,CNRM_CM5_RCP85
0.46255355,0.296350799,0.002521316,CNRM_CM5_RCP85
0.700347048,0.139588255,0.000327074,CNRM_CM5_RCP85
0.315565726,0.286487763,0.001841983,CNRM_CM5_RCP85
0.369554534,0.495262958,0.119437791,CNRM_CM5_RCP85
0.366119516,0.286171959,0.017627611,CNRM_CM5_RCP85
0.18453423,0.533486784,0.00251165,CNRM_CM5_RCP85
0.504974452,0.162631384,0.000709202,CNRM_CM5_RCP85
0.733070377,0.195267598,0.000705171,CNRM_CM5_RCP85
0.334886846,0.356676068,0.004491441,CNRM_CM5_RCP85
0.482248396,0.247727689,0.001401817,CNRM_CM5_RCP85
0.66002443,0.311724514,0.011819063,CNRM_CM5_RCP85
0.719658732,0.287104947,0.001279265,CNRM_CM5_RCP85
0.613969846,0.195041514,0.000994398,CNRM_CM5_RCP85
0.717511337,0.176433134,0.005254338,CNRM_CM5_RCP85
0.92266094,0.219060404,0.008311019,CNRM_CM5_RCP85
0.351193342,0.332710107,0.11895246,CNRM_CM5_RCP85
0.095864742,0.577301006,0.146635146,CNRM_CM5_RCP85
0.630704114,0.262798217,0.002758743,CNRM_CM5_RCP85
0.566651403,0.284023239,0.092422434,CNRM_CM5_RCP85
1.784303321,0.091708134,2.45E-05,CNRM_CM5_RCP85
0.374927426,0.244689893,0.002963791,CNRM_CM5_RCP85
0.454980283,0.217775861,0.001382966,CNRM_CM5_RCP85
0.51825611,0.277747395,0.004542442,CNRM_CM5_RCP85
0.946033352,0.23991752,0.031766391,CNRM_CM5_RCP85
0.5556366,0.224292285,0.005815401,CNRM_CM5_RCP85
0.504159369,0.193292229,0.004865463,CNRM_CM5_RCP85
0.843059314,0.252013886,0.010117112,CNRM_CM5_RCP85
0.529223658,0.259905266,0.001985174,CNRM_CM5_RCP85
-0.061893538,0.251782441,0.001988579,CNRM_CM5_RCP85
0.470293728,0.19324451,0.001239222,CNRM_CM5_RCP85
0.272325654,0.711175839,-0.005183615,CNRM_CM5_RCP85
0.637037097,0.225376124,0.00071368,CNRM_CM5_RCP85
0.204407273,0.249437869,0.000938053,CNRM_CM5_RCP85
0.625024201,0.181482564,0.002318493,CNRM_CM5_RCP85
0.701687349,0.185997747,0.001760566,CNRM_CM5_RCP85
0.515495176,0.19752377,0.008786572,CNRM_CM5_RCP85
0.361876666,0.204093476,0.001744963,CNRM_CM5_RCP85
0.395454511,0.21588267,0.010625822,CNRM_CM5_RCP85
-0.080156994,0.08189039,0.000136253,CNRM_CM5_RCP85
0.272403466,0.405004573,0.038796411,CNRM_CM5_RCP85
0.462160896,0.067146696,0.000298966,CNRM_CM5_RCP85
0.07632926,0.230118297,0.009276521,CNRM_CM5_RCP85
0.137020824,0.249123429,0.011629925,CNRM_CM5_RCP85
0.629208514,0.498991173,0.062817772,CNRM_CM5_RCP85
0.190583246,0.219529959,0.000739792,CNRM_CM5_RCP85
0.128858106,0.470568879,0.008481703,CNRM_CM5_RCP85
0.340540312,0.278367179,0.083007374,CNRM_CM5_RCP85
0.145289328,0.204345326,0.017358928,CNRM_CM5_RCP85
0.133823888,0.267555479,0.013428902,CNRM_CM5_RCP85
0.117942956,0.320454237,0.025545287,CNRM_CM5_RCP85
0.402670025,0.17483513,0.003644779,CNRM_CM5_RCP85
0.126581144,0.413103757,0.06010786,CNRM_CM5_RCP85
-0.071395455,0.619916648,0.219798591,CNRM_CM5_RCP85
0.513856871,0.433500889,0.079749832,CNRM_CM5_RCP85
0.358975235,0.539446204,0.10128906,CNRM_CM5_RCP85
0.129533676,0.50993087,0.096621691,CNRM_CM5_RCP85
0.602468314,0.440551576,0.351615558,CNRM_CM5_RCP85
0.121468962,0.220879092,0.032427851,CNRM_CM5_RCP85
0.202981859,0.515038182,-0.003943901,CNRM_CM5_RCP85
0.079035023,0.145551895,0.00091416,CNRM_CM5_RCP85
0.507605847,0.185828919,0.033390698,CNRM_CM5_RCP85
-0.088340312,0.127550749,0.00423826,CNRM_CM5_RCP85
0.394607966,0.041937919,7.64E-05,CNRM_CM5_RCP85
-0.025723273,0.149718409,0.010483676,CNRM_CM5_RCP85
0.167754578,0.318919684,0.115668034,CNRM_CM5_RCP85
0.10131435,0.167627946,0.012686415,CNRM_CM5_RCP85
0.125104998,0.171080059,0.002661399,CNRM_CM5_RCP85
0.246965239,0.179932838,0.018623351,CNRM_CM5_RCP85
0.117126085,0.138017084,0.012099827,CNRM_CM5_RCP85
0.180762919,0.26161065,0.009146964,CNRM_CM5_RCP85
-0.08412727,0.281575956,0.048203583,CNRM_CM5_RCP85
0.38026761,0.237691268,0.005973759,CNRM_CM5_RCP85
0.357069108,0.209997222,0.001292761,CNRM_CM5_RCP85
0.283458486,0.17803925,0.007560907,CNRM_CM5_RCP85
0.436383687,0.191298787,0.002054142,CNRM_CM5_RCP85
0.674684571,0.171048977,0.006563903,CNRM_CM5_RCP85
1.22305317,0.131960963,0.024495108,CNRM_CM5_RCP85
0.557113668,0.233731474,0.005454696,CNRM_CM5_RCP85
0.65800005,0.251273614,0.016855132,CNRM_CM5_RCP85
1.170005898,0.517777326,0.007617118,CNRM_CM5_RCP85
-0.72333892,0.713491178,0.527905154,CNRM_CM5_RCP85
0.532104629,0.465258749,0.025881256,CNRM_CM5_RCP85
-0.4095438,0.951564915,0.164494885,CNRM_CM5_RCP85
0.11860483,0.931637131,0.47302083,CNRM_CM5_RCP85
1.611873759,0.514408894,-0.109768264,CNRM_CM5_RCP85
0.279750648,0.611949139,0.074686494,CNRM_CM5_RCP85
1.459816022,0.269627085,0.011123932,CNRM_CM5_RCP85
0.630470802,0.071802342,0.002223451,CNRM_CM5_RCP85
-0.290905367,0.613695818,0.631620343,CNRM_CM5_RCP85
0.108003365,0.203001811,0.023977773,CNRM_CM5_RCP85
0.621513132,0.406594248,0.073979511,CNRM_CM5_RCP85
0.383837986,0.168813143,0.005000268,CNRM_CM5_RCP85
0.384975548,0.19558911,0.007993252,CNRM_CM5_RCP85
0.565168968,0.100512668,0.015165921,CNRM_CM5_RCP85
0.051838819,0.431645019,4.97E-05,CNRM_CM5_RCP85
0.633558978,0.391218068,0.010490731,CNRM_CM5_RCP85
0.154390938,0.217625928,0.00420559,CNRM_CM5_RCP85
-0.392528103,0.324444728,0.115924402,CNRM_CM5_RCP85
0.325578064,0.132558044,0.001113126,CNRM_CM5_RCP85
0.244668286,0.311000771,0.013001325,CNRM_CM5_RCP85
0.499615441,0.195222233,0.024092665,CNRM_CM5_RCP85
0.306206507,0.307285107,0.015537008,CNRM_CM5_RCP85
0.464988266,0.141199195,0.001293728,CNRM_CM5_RCP85
0.113573178,0.186531166,0.001349704,CNRM_CM5_RCP85
0.942030233,0.345787601,0.102692816,CNRM_CM5_RCP85
-1.308662019,1.121279249,0.031955864,CNRM_CM5_RCP85
0.372680121,0.194183458,0.001537243,CNRM_CM5_RCP85
-0.588334587,0.835161975,0.215863931,CNRM_CM5_RCP85
0.479634202,0.297845326,0.00302377,CNRM_CM5_RCP85
0.725454154,0.25472964,0.003952907,CNRM_CM5_RCP85
0.600695712,0.305524217,0.021191883,CNRM_CM5_RCP85
0.463875307,0.509036885,0.082173552,CNRM_CM5_RCP85
0.326668141,0.260928718,0.01538494,CNRM_CM5_RCP85
0.154523608,0.269721344,0.011501884,CNRM_CM5_RCP85
0.078223463,0.342995444,0.018936376,CNRM_CM5_RCP85
0.506707922,0.312049659,0.012041061,CNRM_CM5_RCP85
0.383909291,0.207993241,0.001420343,CNRM_CM5_RCP85
0.359008805,0.256241782,0.033499033,CNRM_CM5_RCP85
0.341278578,0.264864205,0.002864965,CNRM_CM5_RCP85
0.492412399,0.248735348,0.00337618,CNRM_CM5_RCP85
0.361621266,0.30702528,0.006519723,CNRM_CM5_RCP85
0.282698681,0.312358704,0.009391106,CNRM_CM5_RCP85
0.513978214,0.250538545,0.008378902,CNRM_CM5_RCP85
0.025283078,0.152406021,0.001101996,CNRM_CM5_RCP85
0.193749782,0.209909811,0.008587159,CNRM_CM5_RCP85
0.234229047,0.604108318,-0.008032581,CNRM_CM5_RCP85
1.153964412,0.035376638,0.002482458,CNRM_CM5_RCP85
0.358515843,0.272304215,0.014394231,CNRM_CM5_RCP85
0.723047182,0.008647322,0.020138808,CNRM_CM5_RCP85
0.35116217,0.170825358,0.004164261,CNRM_CM5_RCP85
0.634575218,0.176933274,0.010478712,CNRM_CM5_RCP85
0.462837399,0.362370002,0.064918867,CNRM_CM5_RCP85
-0.50243234,0.185243359,0.068901358,CNRM_CM5_RCP85
0.264657525,0.225985823,0.001194477,CNRM_CM5_RCP85
0.825412992,0.322558257,0.008440726,CNRM_CM5_RCP85
0.307064233,0.193583151,0.003765094,CNRM_CM5_RCP85
-0.820718845,0.191449776,0.005738858,CNRM_CM5_RCP85
-0.717832849,0.390120729,0.009897619,CNRM_CM5_RCP85
0.433719874,0.447236522,0.015404567,CNRM_CM5_RCP85
0.288437416,0.140860292,0.000500587,CNRM_CM5_RCP85
0.550909543,0.163113467,0.004599871,CNRM_CM5_RCP85
0.681583106,0.133425654,0.006495159,CNRM_CM5_RCP85
0.310887634,0.294358794,0.197741318,CNRM_CM5_RCP85
0.358330764,0.033693834,0.000103153,CNRM_CM5_RCP85
-0.083380769,0.51500194,0.222808782,CNRM_CM5_RCP85
0.397633453,0.114421366,0.006493398,CNRM_CM5_RCP85
0.332828561,0.291638115,0.013905305,CNRM_CM5_RCP85
0.400457212,0.136493543,0.002927203,CNRM_CM5_RCP85
0.21964115,0.366057659,0.184606155,CNRM_CM5_RCP85
1.01851245,0.186817632,0.030156429,CNRM_CM5_RCP85
0.139064166,0.350491262,0.053045103,CNRM_CM5_RCP85
0.348503293,0.08698826,0.001070802,CNRM_CM5_RCP85
0.432562209,0.521940692,0.031378706,CNRM_CM5_RCP85
1.17591686,0.178247462,0.033391173,CNRM_CM5_RCP85
0.104499078,0.244625531,0.021416022,CNRM_CM5_RCP85
0.420119175,0.223421635,0.029194963,CNRM_CM5_RCP85
1.202394231,0.016639417,0.311418733,CNRM_CM5_RCP85
0.40593878,0.419146858,0.190148502,CNRM_CM5_RCP85
0.928359873,0.179038042,0.004037327,CNRM_CM5_RCP85
-0.221717984,0.368347333,0.04227846,CNRM_CM5_RCP85
0.901972909,0.216141173,0.010837047,CNRM_CM5_RCP85
0.121710001,0.403610879,0.245639764,CNRM_CM5_RCP85
0.246224508,0.242288501,0.010354908,CNRM_CM5_RCP85
0.141386505,0.271101157,0.009491547,CNRM_CM5_RCP85
0.321043951,0.201637679,0.003176163,CNRM_CM5_RCP85
0.546474357,0.207043549,0.00295019,CNRM_CM5_RCP85
0.417849955,0.645769807,0.133763277,CNRM_CM5_RCP85
0.63230819,0.572249653,0.074653382,CNRM_CM5_RCP85
0.212654366,0.456662539,0.061013305,CNRM_CM5_RCP85
0.915993873,0.268738965,0.016146131,CNRM_CM5_RCP85
0.278763232,0.603434308,0.153064121,CNRM_CM5_RCP85
0.583360141,0.695567436,0.043709582,CNRM_CM5_RCP85
0.332515977,0.273798356,0.02094626,CNRM_CM5_RCP85
0.610905881,0.139644018,0.007608659,CNRM_CM5_RCP85
0.693673882,0.188500632,0.010777611,CNRM_CM5_RCP85
0.050107553,0.801048737,0.083125358,CNRM_CM5_RCP85
0.249127141,0.577088657,0.123269443,CNRM_CM5_RCP85
0.623186393,0.133526398,0.005732603,CNRM_CM5_RCP85
-1.661741642,0.445072138,0.002988506,CNRM_CM5_RCP85
0.655647496,0.035735571,0.038364731,CNRM_CM5_RCP85
0.314701951,0.382733687,0.288064719,CNRM_CM5_RCP85
0.421930423,0.408700067,0.007219991,CNRM_CM5_RCP85
-0.942144253,0.825639233,-0.006240172,CNRM_CM5_RCP85
0.334730892,0.352694119,0.042328377,CNRM_CM5_RCP85
1.322429422,0.095981239,0.00140289,CNRM_CM5_RCP85
