,RunID,interc_ET,slope_ET,interc_Q,slope_Q,interc_Sed,slope_Sed,model
15997,24910028,1275.908787,-0.336853393,-601.0996573,0.318970321,-15.23523957,0.007891575,CNRM_CM5_RCP45
15998,24910029,432.8792081,0.107891877,-793.2090785,0.424268884,-204.5246193,0.105140502,CNRM_CM5_RCP45
15999,24910030,1107.928389,-0.253241301,-1728.769415,0.965456764,-50.80753681,0.026954221,CNRM_CM5_RCP45
16000,24910031,-934.2751912,0.828161471,-712.1688897,0.40209711,-49.63551184,0.025744784,CNRM_CM5_RCP45
16001,24910032,514.0690542,0.054448233,-399.814973,0.212555898,-10.09659532,0.005141206,CNRM_CM5_RCP45
16002,24910033,763.5485527,-0.088191765,-414.4384009,0.219845097,-25.12742474,0.012832077,CNRM_CM5_RCP45
16003,24910034,131.0703053,0.226612813,-284.8253221,0.151762092,-8.391255329,0.00427064,CNRM_CM5_RCP45
16004,24910035,-64.30267359,0.360738434,-432.5772975,0.231453164,-105.8393252,0.053979422,CNRM_CM5_RCP45
16005,24910036,956.3035144,-0.181165485,-463.1172014,0.24582817,-3.164467157,0.001629154,CNRM_CM5_RCP45
16006,24910037,905.5105867,-0.141592045,-562.438026,0.301554461,-197.787928,0.102260773,CNRM_CM5_RCP45
16007,24910038,678.0493419,0.002681759,-471.7130216,0.250244309,-28.49093055,0.014586729,CNRM_CM5_RCP45
16008,24910039,649.2255924,-0.030324044,-418.7802162,0.225975643,-2.915308447,0.001515368,CNRM_CM5_RCP45
16009,24910040,991.9152071,-0.180055691,-505.3116189,0.267911483,-6.299267954,0.003328326,CNRM_CM5_RCP45
16010,24910041,646.6962934,-0.005090379,-433.2442059,0.232019197,-25.72065542,0.013299044,CNRM_CM5_RCP45
16011,24910042,-1528.27485,1.138672071,-201.6042975,0.121430339,-106.4850398,0.053593258,CNRM_CM5_RCP45
16012,24910043,460.3026172,0.087062897,-562.2343371,0.314452113,-250.1972982,0.12893868,CNRM_CM5_RCP45
16013,24910044,2491.789446,-0.816618169,-252.1480401,0.137878438,-28.47111743,0.014732446,CNRM_CM5_RCP45
16014,24910045,2312.147203,-0.814501873,-1998.533506,1.09585852,-3.865399532,0.003021182,CNRM_CM5_RCP45
16015,24910046,1190.186656,-0.26792315,-1194.198195,0.688260515,-253.5557239,0.132168582,CNRM_CM5_RCP45
16016,24910047,-619.4499799,0.585744203,-211.081557,0.135512427,-190.517506,0.100292632,CNRM_CM5_RCP45
16017,24910048,-360.4355142,0.549345852,-443.215812,0.240140871,-51.99656818,0.026868683,CNRM_CM5_RCP45
16018,24910049,-332.4407682,0.444783274,-588.782656,0.398483011,-358.9116805,0.192241726,CNRM_CM5_RCP45
16019,24910050,1007.795032,-0.172942621,-460.3506187,0.247522686,-35.9021112,0.018867727,CNRM_CM5_RCP45
16020,24910051,831.1156736,-0.092777795,-562.9477999,0.30994536,-91.21113395,0.047090994,CNRM_CM5_RCP45
16021,24910052,844.6886828,-0.162769236,-133.1573102,0.070199653,-4.133726167,0.002172149,CNRM_CM5_RCP45
16022,24910053,712.4767483,-0.026835051,-348.6546956,0.18955095,-17.05729974,0.008717973,CNRM_CM5_RCP45
16023,24910054,704.8220212,-0.012695136,-282.1398474,0.150801152,-61.15495649,0.031161863,CNRM_CM5_RCP45
16024,24910055,648.4229106,-0.000744622,-310.4683689,0.164499726,-7.469899793,0.003798351,CNRM_CM5_RCP45
16025,24910056,384.4055251,0.148601247,-370.2489204,0.216567403,-271.4965983,0.139653975,CNRM_CM5_RCP45
16026,24910057,1652.578089,-0.491680115,-537.399928,0.304245097,-133.2506256,0.074010817,CNRM_CM5_RCP45
16027,24910058,914.7727108,-0.15339342,-642.9673446,0.352406641,-4.295841551,0.002423848,CNRM_CM5_RCP45
16028,24910059,815.4192225,-0.083826409,-378.7232731,0.208790485,-5.722262578,0.002991581,CNRM_CM5_RCP45
16029,24910060,481.041492,0.07950947,-377.3843309,0.214327359,-163.2812895,0.084167554,CNRM_CM5_RCP45
16030,24910061,833.8978282,-0.107894085,-321.5805254,0.171789703,-3.985259215,0.002096651,CNRM_CM5_RCP45
16031,24910062,333.1963469,0.168044745,-281.9452642,0.153610236,-21.03793702,0.010727756,CNRM_CM5_RCP45
16032,24910063,959.7574434,-0.159036745,-258.5874026,0.139699838,-7.191752721,0.003710577,CNRM_CM5_RCP45
16033,24910064,261.1647293,0.23205824,-950.6394528,0.529321461,2.275244829,0.000670299,CNRM_CM5_RCP45
16034,24910065,-715.9032037,0.687855423,-176.0113974,0.105237165,-20.57230079,0.01051037,CNRM_CM5_RCP45
16035,24910066,-676.2211541,0.657964104,-330.8970197,0.240624111,-789.4982413,0.398001616,CNRM_CM5_RCP45
16036,24910067,2700.471571,-1.015385074,-385.6231224,0.205785996,-0.371448606,0.000186069,CNRM_CM5_RCP45
16037,24910068,403.0488613,0.096121551,-783.8939529,0.445377102,-40.98132622,0.021243655,CNRM_CM5_RCP45
16038,24910069,1262.399517,-0.311941922,-393.4850973,0.211792928,-12.10961041,0.006396254,CNRM_CM5_RCP45
16039,24910070,797.4338592,-0.07326747,-135.0699879,0.069856082,-0.646319022,0.000329517,CNRM_CM5_RCP45
16040,24910071,2132.96697,-0.753870701,-1624.247373,0.91304967,-879.3493371,0.469327393,CNRM_CM5_RCP45
16041,24910072,975.6407175,-0.143376906,-640.6102866,0.342065809,-35.07891664,0.018413825,CNRM_CM5_RCP45
16042,24910073,694.9630648,-0.036164624,-593.4454884,0.31510999,-60.33226047,0.03086174,CNRM_CM5_RCP45
16043,24910074,780.2599241,-0.066674899,-574.6604405,0.304338445,-4.252235391,0.002233184,CNRM_CM5_RCP45
16044,24910075,763.9169722,-0.021992436,-319.7067472,0.169443515,-2.025186289,0.001067006,CNRM_CM5_RCP45
16045,24910076,1100.305368,-0.191460901,-620.5215221,0.33063982,-2.508172928,0.001310197,CNRM_CM5_RCP45
16046,24910077,383.5905395,0.111911645,-542.1077041,0.287517772,-15.05274269,0.007605115,CNRM_CM5_RCP45
16047,24910078,740.1418106,-0.077924536,-815.7357704,0.436663758,-92.16531387,0.046812405,CNRM_CM5_RCP45
16048,24910079,763.8200913,-0.048775749,-414.008572,0.216722518,-1.56544419,0.000814591,CNRM_CM5_RCP45
16049,24910080,572.5907722,0.004273491,-436.3353207,0.23565308,-4.17130854,0.002142928,CNRM_CM5_RCP45
16050,24910081,656.2824305,0.033748412,-179.4380053,0.100382743,-10.22281994,0.0057419,CNRM_CM5_RCP45
16051,24910082,980.8401311,-0.139881496,-428.9620889,0.230190273,-5.151750196,0.002840435,CNRM_CM5_RCP45
16052,24910083,666.9110393,0.002473138,-304.8909136,0.163736114,-0.630018951,0.000349966,CNRM_CM5_RCP45
16053,24910084,537.3826258,0.016329841,-399.9856524,0.214121076,-19.33355132,0.009838394,CNRM_CM5_RCP45
16054,24910085,774.4566511,-0.080043498,-375.4674485,0.200269275,-0.488576262,0.000265144,CNRM_CM5_RCP45
16055,24910086,601.8044394,0.021374106,-441.2208988,0.240373826,-1.258864173,0.000668996,CNRM_CM5_RCP45
16056,24910087,544.1229557,0.042788853,-353.8109487,0.190209582,-2.392239304,0.00126979,CNRM_CM5_RCP45
16057,24910088,1055.7621,-0.168572702,-543.3758925,0.29129214,-62.97797941,0.034411483,CNRM_CM5_RCP45
16058,24910089,490.9838247,0.079180602,-418.2219338,0.227169085,-3.050380031,0.001603958,CNRM_CM5_RCP45
16059,24910090,686.4862611,0.017084442,-383.8350058,0.207392464,-8.047270041,0.004327074,CNRM_CM5_RCP45
16060,24910091,672.4678561,0.008053047,-448.1801195,0.238228008,-4.905351055,0.002702449,CNRM_CM5_RCP45
16061,24910092,842.1288505,-0.09288575,-417.2187184,0.223013148,-24.9859321,0.013207021,CNRM_CM5_RCP45
16062,24910093,580.0376179,0.056002275,-317.6963999,0.171469667,-10.78635316,0.005650894,CNRM_CM5_RCP45
